id_patrulheiro,nivel,tempo_jogo_horas,medalhas_pt,raca,quest_sucess,ki_maximo,stamina_maxima,mentor_atual
PT-2470,,247.1,367.0,Saiyan,42.59,90.0,47.0,lord slug
PT-2471,61.0,141.4,282.0, Human,27.53,28.0,101.0,  gohan (adult) and videl
PT-2472,61.0,176.1,550.0,Frieza,39.55,92.0,47.0,tien
PT-2473,77.0,200.7,266.0,Saiyan,56.78,79.0,23.0,whis
PT-2474,82.0,230.7,941.0,Human,53.44,16.0,,gotenks
PT-2475,52.0,102.3,460.0,Saiyan,39.71,53.0,46.0,cooler
PT-2476,71.0,253.9,405.0,Human,41.62,73.0,32.0,bardock
PT-2477,29.0,82.3,650.0,Majin,20.0,87.0,53.0,broly
PT-2478,74.0,221.5,471.0,Saiyan,61.0,101.0,112.0,raditz
PT-2479,85.0,206.5,182.0,Saiyan,52.34,156.0,90.0,goku
PT-2480,64.0,107.9,261.0,Namekian,42.16,102.0,32.0,zarbon
PT-2481,106.0,187.8,929.0,Saiyan,57.03,93.0,123.0,yamcha
PT-2482,52.0,113.1,518.0,Majin,50.84,69.0,108.0,piccolo
PT-2483,74.0,148.9,180.0,,56.65,75.0,170.0,cell
PT-2484,69.0,205.2,609.0,Saiyan,39.86,105.0,136.0,hit
PT-2485,68.0,209.9,352.0,Majin,56.52,87.0,37.0,zarbon
PT-2486,68.0,129.5,292.0,Human,46.04,59.0,112.0,frieza
PT-2487,72.0,165.8,248.0,Saiyan,43.92,88.0,91.0,gohan (kid)
PT-2488,87.0,242.6,898.0,Frieza,52.45,118.0,45.0,gotenks
PT-2489,98.0,190.3,152.0,Human,52.93,68.0,110.0,yamcha
PT-2490,70.0,232.4,298.0,Majin,37.43,99.0,156.0,  cooler
PT-2491,,206.9,530.0,,60.61,36.0,138.0,cooler
PT-2492,56.0,101.7,1270.0,Saiyan,40.63,119.0,29.0,krillin
PT-2493,85.0,161.5,687.0,Majin,58.94,119.0,90.0,jaco
PT-2494,55.0,179.5,297.0,Human,44.3,139.0,88.0,gohan (future)
PT-2495,92.0,187.0,1234.0,Saiyan,61.19,59.0,25.0,dodoria
PT-2496,,339.9,219.0,Majin   ,49.23,167.0,42.0,lord slug
PT-2497,68.0,122.4,578.0,Human,40.27,122.0,84.0,turles
PT-2498,26.0,57.1,660.0,  Saiyan,34.95,44.0,55.0,yamcha
PT-2499,59.0,192.9,290.0,Majin,33.4,62.0,0.0,tien
PT-2500,95.0,172.5,749.0,Human,60.98,63.0,112.0,cell
PT-2501,81.0,150.4,362.0, Human ,41.27,41.0,130.0,frieza
PT-2502,75.0,205.7,748.0,Majin,50.13,60.0,74.0,android 16
PT-2503,90.0,291.5,163.0,Human,68.88,52.0,95.0,frieza
PT-2504,80.0,175.4,602.0,Frieza,58.2,158.0,109.0,lord slug
PT-2505,,154.6,385.0,Majin,42.79,45.0,113.0,yamcha
PT-2506,88.0,302.3,982.0,   Saiyan,61.99,106.0,25.0,piccolo  
PT-2507,100.0,290.0,480.0,Human,74.58,127.0,64.0,raditz
PT-2508,77.0,259.3,1043.0, Frieza   ,73.18,106.0,68.0,zarbon
PT-2509,88.0,275.6,668.0,Namekian,59.0,118.0,,majin buu
PT-2510,64.0,168.7,456.0,Saiyan,34.68,119.0,133.0,  gotenks 
PT-2511,58.0,146.3,790.0,,46.68,59.0,96.0,vegeta
PT-2512,-1.0,222.1,793.0,   Saiyan ,74.37,117.0,58.0,cooler
PT-2513,,202.3,654.0,Namekian,48.1,77.0,73.0, gohan (kid)  
PT-2514,86.0,272.3,125.0,Frieza,62.74,151.0,135.0,dodoria
PT-2515,72.0,266.8,273.0,Majin,42.08,172.0,55.0, jaco
PT-2516,58.0,156.9,1131.0,Saiyan,46.18,29.0,105.0,gohan (kid)
PT-2517,,156.9,232.0,Namekian,28.08,5.0,134.0,hercule
PT-2518,99.0,256.9,837.0,Saiyan  ,52.0,132.0,148.0,krillin
PT-2519,81.0,241.9,753.0,Saiyan,52.35,138.0,94.0,nappa
PT-2520,36.0,95.6,319.0,Saiyan,31.49,137.0,105.0,android 16
PT-2521,66.0,183.5,149.0,Human,36.0,112.0,55.0,hercule
PT-2522,106.0,313.1,350.0,Human,58.4,171.0,200.0,cooler
PT-2523,,116.2,1714.0,Saiyan,49.04,149.0,86.0,broly
PT-2524,999.0,82.1,294.0,   Saiyan ,32.91,116.0,100.0, gohan (adult) and videl   
PT-2525,108.0,283.4,306.0,Majin,63.69,152.0,91.0,android 18
PT-2526,84.0,287.3,271.0,Saiyan,59.46,46.0,109.0,  nappa 
PT-2527,69.0,156.4,1021.0,,44.85,85.0,100.0,nappa
PT-2528,63.0,171.8,426.0,Saiyan,56.07,92.0,37.0,android 18
PT-2529,92.0,236.6,338.0,,48.89,100.0,56.0,android 16
PT-2530,59.0,142.7,,Saiyan,59.02,76.0,63.0,vegeta
PT-2531,93.0,135.3,698.0,Majin,66.1,167.0,139.0,vegeta
PT-2532,81.0,272.6,284.0,Human,49.55,65.0,13.0,piccolo   
PT-2533,75.0,241.1,236.0,Saiyan,47.69,122.0,68.0,krillin
PT-2534,73.0,191.7,987.0,Namekian  ,50.85,101.0,133.0,  dodoria
PT-2535,67.0,154.9,498.0,Saiyan,51.59,49.0,28.0, gotenks
PT-2536,91.0,143.2,195.0,Majin   ,65.16,60.0,144.0,majin buu
PT-2537,53.0,153.6,,Saiyan,30.48,4.0,22.0,bojack
PT-2538,38.0,98.7,252.0,Frieza,38.7,80.0,20.0,  android 16
PT-2539,82.0,227.5,234.0,Saiyan,35.87,93.0,82.0,raditz   
PT-2540,83.0,114.8,144.0,Human,51.78,63.0,163.0,android 16
PT-2541,80.0,234.0,255.0,Human,63.63,19.0,60.0,gotenks
PT-2542,78.0,170.2,,Human,39.86,110.0,15.0,android 18
PT-2543,64.0,185.5,,Majin,32.81,74.0,19.0,dodoria
PT-2544,,229.2,1361.0,Saiyan,56.17,70.0,127.0,android 18
PT-2545,69.0,139.3,,Saiyan,58.7,47.0,24.0,krillin   
PT-2546,60.0,165.4,446.0,Namekian,46.6,68.0,120.0,raditz
PT-2547,64.0,206.0,669.0,Namekian,30.36,100.0,78.0,yamcha
PT-2548,110.0,273.7,427.0,Human,50.53,105.0,106.0,zarbon
PT-2549,35.0,60.4,,Human,34.78,10.0,66.0,beerus
PT-2550,80.0,221.5,583.0,Majin  ,42.57,92.0,54.0,   piccolo
PT-2551,36.0,57.1,530.0,Majin,35.49,101.0,61.0,   tien   
PT-2552,68.0,189.7,2591.0,Namekian,48.77,86.0,30.0,hercule
PT-2553,61.0,163.1,851.0, Namekian,40.48,82.0,127.0,turles
PT-2554,300.0,44.0,257.0,Saiyan,45.72,39.0,9.0,captain ginyu
PT-2555,78.0,214.7,615.0,,55.92,57.0,,vegeta
PT-2556,62.0,201.2,306.0,Human,54.49,43.0,32.0,zarbon
PT-2557,28.0,86.3,644.0,Saiyan,38.56,0.0,28.0,android 16
PT-2558,87.0,159.9,216.0,Namekian,53.6,147.0,76.0,   gotenks 
PT-2559,99.0,206.9,253.0,Human,58.04,128.0,200.0,piccolo
PT-2560,100.0,229.0,606.0,Saiyan   ,57.62,113.0,99.0,beerus
PT-2561,300.0,133.1,897.0,Human,56.25,103.0,51.0, android 16
PT-2562,71.0,139.0,,Saiyan,43.2,100.0,62.0,lord slug
PT-2563,97.0,163.4,823.0,Saiyan,72.6,78.0,38.0,   tien  
PT-2564,104.0,210.4,617.0,Human,55.63,100.0,96.0,whis
PT-2565,93.0,270.8,,Majin,58.92,85.0,169.0,captain ginyu
PT-2566,51.0,113.6,364.0,Human,38.57,171.0,79.0,  nappa 
PT-2567,74.0,210.1,803.0,Saiyan,45.99,130.0,118.0,vegeta
PT-2568,79.0,122.4,911.0,Human   ,68.98,100.0,49.0,gohan (kid)
PT-2569,34.0,104.0,474.0,Saiyan,30.09,112.0,46.0,yamcha
PT-2570,79.0,210.5,,Frieza,49.16,143.0,,krillin
PT-2571,115.0,378.1,1280.0,Saiyan,60.69,67.0,81.0,raditz   
PT-2572,83.0,266.7,487.0,Namekian,53.53,87.0,104.0,captain ginyu
PT-2573,99.0,223.4,516.0,Saiyan,58.79,109.0,124.0,android 16
PT-2574,74.0,206.3,659.0,Saiyan,40.65,114.0,104.0,lord slug
PT-2575,0.0,123.6,465.0,Human,44.21,76.0,72.0, cooler
PT-2576,78.0,185.8,301.0,Majin,56.08,88.0,128.0,yamcha
PT-2577,54.0,72.9,618.0,Frieza,49.82,55.0,57.0,zarbon
PT-2578,51.0,121.6,481.0,Human,40.59,113.0,52.0,android 16
PT-2579,95.0,172.8,1488.0,  Saiyan,58.47,48.0,154.0,majin buu
PT-2580,97.0,294.8,791.0,Saiyan,55.91,91.0,54.0,nappa
PT-2581,50.0,118.9,345.0,Human,35.98,0.0,0.0,pan
PT-2582,,233.9,763.0,Saiyan,48.24,60.0,58.0,hercule
PT-2583,68.0,133.4,593.0,   Frieza ,34.75,97.0,93.0,turles
PT-2584,77.0,154.4,1081.0, Human,45.18,105.0,135.0,android 16
PT-2585,79.0,145.7,360.0,Majin,58.83,81.0,59.0,zarbon
PT-2586,90.0,289.9,,Namekian,52.6,147.0,166.0,pan
PT-2587,72.0,237.0,464.0,Saiyan,46.03,142.0,81.0,beerus
PT-2588,98.0,144.6,510.0,Saiyan,56.28,106.0,94.0,gotenks
PT-2589,76.0,197.7,290.0,Namekian,60.36,101.0,49.0,beerus
PT-2590,82.0,191.7,696.0, Saiyan  ,45.37,77.0,165.0,whis
PT-2591,0.0,82.6,633.0,Human,43.42,97.0,61.0,majin buu
PT-2592,113.0,295.0,1065.0,Namekian ,64.65,73.0,,piccolo
PT-2593,79.0,131.0,490.0,Saiyan,52.14,165.0,184.0,frieza
PT-2594,84.0,147.5,385.0,Namekian   ,55.55,143.0,105.0,android 18  
PT-2595,38.0,109.8,,  Saiyan   ,35.66,12.0,89.0,hercule
PT-2596,54.0,102.1,306.0,Human,47.94,42.0,135.0,dodoria
PT-2597,95.0,335.2,945.0,   Saiyan   ,57.77,123.0,121.0,captain ginyu
PT-2598,76.0,209.0,944.0,Human,64.36,77.0,122.0,zamasu
PT-2599,32.0,100.5,1048.0,Saiyan,33.16,77.0,55.0, zarbon   
PT-2600,91.0,285.6,618.0,Saiyan,42.77,88.0,123.0,yamcha
PT-2601,,188.1,368.0,Saiyan,48.71,138.0,70.0,cell
PT-2602,98.0,226.2,526.0,   Saiyan ,62.34,109.0,98.0,nappa
PT-2603,68.0,186.4,619.0,Human,47.46,181.0,82.0,raditz
PT-2604,74.0,198.3,352.0,Saiyan,47.52,113.0,66.0,android 18
PT-2605,94.0,315.3,1096.0,Saiyan,40.68,51.0,116.0,goku
PT-2606,52.0,98.1,698.0,Saiyan,25.23,155.0,86.0,gohan (kid)
PT-2607,50.0,134.3,,Saiyan,53.18,114.0,98.0,vegeta
PT-2608,66.0,189.9,1525.0, Saiyan ,41.72,98.0,102.0,dodoria
PT-2609,87.0,199.8,522.0,Saiyan,62.52,125.0,171.0,cell
PT-2610,43.0,169.5,256.0,Human,24.38,17.0,102.0,vegeta
PT-2611,37.0,101.3,,Majin,26.43,0.0,48.0,zarbon
PT-2612,86.0,163.4,1203.0,Human,59.83,97.0,108.0,cell
PT-2613,58.0,167.6,1473.0,Saiyan  ,42.38,132.0,127.0,hit
PT-2614,62.0,132.1,903.0,Namekian,49.1,95.0,35.0,gohan (kid)
PT-2615,33.0,46.6,1087.0,Human,33.09,125.0,134.0,cooler
PT-2616,56.0,106.0,1022.0,Human  ,40.74,128.0,38.0,hercule
PT-2617,70.0,154.6,688.0,Saiyan,42.56,87.0,115.0,piccolo
PT-2618,89.0,258.9,,Saiyan,46.05,149.0,93.0,gohan (adult) and videl
PT-2619,55.0,173.4,681.0,Human,53.22,135.0,66.0, nappa
PT-2620,103.0,299.6,766.0, Saiyan  ,73.74,109.0,50.0,tien
PT-2621,56.0,97.3,316.0,  Human,34.09,,106.0,krillin
PT-2622,56.0,171.2,764.0,Saiyan,33.57,,18.0,krillin
PT-2623,101.0,327.4,,Saiyan,57.62,14.0,43.0,   hercule 
PT-2624,74.0,225.6,435.0,Saiyan,52.32,100.0,128.0,android 16
PT-2625,59.0,118.3,-301.0,Saiyan,42.15,106.0,143.0,hercule
PT-2626,67.0,131.2,656.0,Saiyan,50.8,89.0,50.0,majin buu
PT-2627,97.0,340.6,334.0,Saiyan,58.41,121.0,138.0,vegeta
PT-2628,99.0,302.1,224.0,Human,58.68,107.0,131.0,pan
PT-2629,54.0,81.5,981.0,Saiyan,60.9,0.0,64.0,broly
PT-2630,,230.9,, Human,43.4,152.0,132.0,nappa
PT-2631,72.0,120.1,498.0,Frieza,61.92,73.0,74.0,hercule
PT-2632,50.0,73.9,342.0,Namekian,51.57,45.0,86.0,gohan (adult) and videl
PT-2633,69.0,223.3,1060.0,Human,51.63,140.0,28.0,dodoria  
PT-2634,70.0,196.6,822.0,Saiyan,32.59,125.0,31.0,yamcha
PT-2635,,209.9,,Human,57.45,115.0,142.0,nappa
PT-2636,,314.1,243.0,Frieza,53.48,136.0,118.0,hit
PT-2637,63.0,182.1,400.0,Human,45.36,34.0,68.0,lord slug
PT-2638,66.0,93.2,694.0,Saiyan,37.9,80.0,153.0,hercule
PT-2639,83.0,228.6,552.0,Majin,59.25,148.0,164.0,whis
PT-2640,58.0,177.1,526.0, Saiyan   ,51.08,49.0,88.0,piccolo
PT-2641,82.0,198.8,559.0,Majin,62.16,56.0,29.0,gohan (future)
PT-2642,68.0,224.9,777.0,Saiyan,44.14,88.0,73.0,captain ginyu
PT-2643,51.0,130.5,481.0,Saiyan,31.92,75.0,32.0,majin buu
PT-2644,51.0,93.9,645.0,Majin,43.21,97.0,69.0,nappa
PT-2645,99.0,158.2,273.0,Human,73.65,54.0,62.0,nappa
PT-2646,67.0,196.0,2281.0,Human,47.36,0.0,29.0,nappa
PT-2647,103.0,331.9,416.0,Namekian,64.82,149.0,12.0,nappa
PT-2648,60.0,108.1,557.0,Namekian,42.12,35.0,79.0,tien  
PT-2649,76.0,102.2,692.0,Human,46.37,,0.0,gohan (kid)
PT-2650,118.0,357.6,385.0,Frieza,72.47,37.0,100.0,   android 16  
PT-2651,49.0,104.4,495.0,   Saiyan,38.75,110.0,92.0,beerus
PT-2652,32.0,77.5,491.0,Saiyan,36.03,70.0,24.0,   krillin   
PT-2653,96.0,287.6,285.0,Namekian,62.46,119.0,54.0,krillin
PT-2654,53.0,168.8,641.0,Saiyan,43.98,85.0,64.0,cooler
PT-2655,70.0,213.6,183.0,Namekian,52.46,4.0,46.0,cell  
PT-2656,58.0,144.6,,,36.38,37.0,78.0,cooler
PT-2657,75.0,159.2,793.0,   Saiyan   ,42.69,72.0,41.0, gohan (future) 
PT-2658,51.0,187.4,723.0,Saiyan,40.06,41.0,62.0,raditz
PT-2659,66.0,147.4,,Human,46.25,72.0,62.0,dodoria
PT-2660,79.0,151.3,306.0,Namekian,47.42,103.0,85.0,whis
PT-2661,50.0,174.2,1134.0,Saiyan,41.93,110.0,130.0,android 18   
PT-2662,300.0,126.6,5948.0,Saiyan,49.67,16.0,77.0,cooler
PT-2663,63.0,196.1,1009.0,Saiyan,54.7,80.0,94.0,pan
PT-2664,41.0,61.9,,  Saiyan,47.7,91.0,34.0,nappa
PT-2665,999.0,212.3,675.0,Human,34.28,43.0,82.0,yamcha
PT-2666,72.0,193.2,296.0,Human,39.5,80.0,69.0, yamcha
PT-2667,62.0,173.7,895.0,Saiyan,42.48,98.0,75.0,gohan (adult) and videl
PT-2668,65.0,213.7,254.0,Saiyan   ,46.64,82.0,101.0,turles
PT-2669,70.0,158.6,238.0,Human,46.09,113.0,59.0,raditz
PT-2670,57.0,175.6,229.0,Saiyan,38.38,79.0,54.0,dodoria
PT-2671,84.0,235.8,,Saiyan,51.16,85.0,69.0,cooler
PT-2672,99.0,300.2,476.0,Human,63.47,62.0,79.0,yamcha
PT-2673,300.0,207.0,523.0,Saiyan,33.76,89.0,80.0,turles
PT-2674,80.0,241.2,,Saiyan ,70.75,98.0,71.0,zarbon
PT-2675,65.0,98.0,251.0,Saiyan   ,46.17,42.0,,turles
PT-2676,77.0,142.8,329.0,Majin,59.21,115.0,191.0,majin buu
PT-2677,101.0,361.6,340.0,Saiyan,55.76,162.0,78.0,gohan (kid)
PT-2678,80.0,258.4,212.0,Majin,56.59,68.0,98.0,lord slug
PT-2679,35.0,147.3,364.0,Human,34.8,29.0,96.0,lord slug
PT-2680,,104.2,258.0,Human,58.45,63.0,75.0,gohan (kid)
PT-2681,95.0,210.0,697.0,Majin,56.41,39.0,57.0,raditz
PT-2682,66.0,185.0,733.0,,58.81,163.0,146.0,gohan (adult) and videl   
PT-2683,90.0,303.3,227.0,Saiyan,44.06,84.0,,android 16
PT-2684,56.0,86.1,412.0,Saiyan,49.99,40.0,82.0,lord slug
PT-2685,250.0,101.2,1501.0,Human,36.95,17.0,116.0,gohan (kid)
PT-2686,73.0,124.8,274.0,  Human  ,41.05,73.0,112.0,lord slug
PT-2687,35.0,88.5,636.0,Majin,49.62,30.0,53.0,lord slug
PT-2688,65.0,123.7,525.0,Human,60.79,140.0,36.0,nappa
PT-2689,96.0,152.2,949.0,Saiyan,41.81,57.0,77.0,gohan (kid)
PT-2690,32.0,5.0,588.0,Saiyan,34.21,0.0,101.0,zarbon
PT-2691,44.0,147.0,380.0,,43.25,87.0,88.0, lord slug
PT-2692,49.0,146.7,513.0,Namekian,43.13,65.0,57.0,piccolo
PT-2693,69.0,247.7,517.0,Saiyan,59.72,76.0,149.0,broly
PT-2694,63.0,173.4,-456.0,   Frieza  ,55.66,103.0,68.0,raditz
PT-2695,98.0,225.2,223.0,Saiyan,61.32,114.0,138.0,gotenks
PT-2696,89.0,209.5,1039.0,Human,73.82,99.0,101.0,yamcha
PT-2697,80.0,202.1,934.0,Saiyan,59.49,38.0,163.0,lord slug
PT-2698,73.0,172.3,263.0,  Majin ,46.39,22.0,111.0,  frieza
PT-2699,78.0,224.8,411.0,   Saiyan,46.78,64.0,86.0,android 16
PT-2700,53.0,146.7,431.0,Human,51.15,29.0,60.0,gohan (future)
PT-2701,87.0,280.1,246.0,Frieza,48.46,110.0,90.0,krillin
PT-2702,48.0,116.3,161.0, Human ,35.92,0.0,35.0,yamcha
PT-2703,87.0,224.9,330.0,Saiyan,52.88,82.0,36.0,tien
PT-2704,94.0,205.5,398.0,Majin,60.45,98.0,108.0,captain ginyu
PT-2705,74.0,105.3,208.0,Saiyan,48.05,88.0,60.0,gohan (adult) and videl
PT-2706,66.0,208.2,548.0,Saiyan,35.86,99.0,55.0,krillin
PT-2707,78.0,192.9,990.0,Human,60.5,79.0,,hercule
PT-2708,13.0,41.7,817.0,Majin,21.96,14.0,41.0,zarbon
PT-2709,76.0,130.6,457.0,Saiyan,66.56,141.0,83.0,jaco
PT-2710,68.0,247.3,163.0,Majin,49.63,72.0,147.0,vegeta
PT-2711,69.0,244.5,757.0,Majin,57.74,142.0,105.0,hit
PT-2712,84.0,193.0,538.0,Human,58.65,84.0,173.0,frieza
PT-2713,69.0,236.2,636.0,Saiyan,58.12,85.0,61.0,bojack
PT-2714,47.0,119.4,1574.0,Majin,43.36,62.0,94.0,android 18
PT-2715,67.0,190.6,300.0,Saiyan,48.68,93.0,62.0,nappa
PT-2716,71.0,203.8,88.0,Saiyan,57.15,70.0,57.0,gohan (adult) and videl
PT-2717,,232.8,262.0,Saiyan,68.69,91.0,166.0,dodoria
PT-2718,73.0,223.1,660.0,Namekian,47.04,150.0,50.0,gohan (kid)
PT-2719,91.0,218.8,,Saiyan,62.76,145.0,4.0,dodoria
PT-2720,48.0,159.1,238.0,Saiyan,39.16,111.0,35.0,broly
PT-2721,74.0,206.4,210.0,Saiyan,53.65,36.0,1.0,lord slug
PT-2722,96.0,165.4,398.0,Saiyan,58.74,60.0,59.0,piccolo
PT-2723,35.0,59.0,233.0,Frieza,20.0,67.0,20.0,gotenks
PT-2724,74.0,247.3,673.0,Human   ,48.0,120.0,83.0,zarbon
PT-2725,58.0,160.0,385.0,Majin,51.2,56.0,0.0,tien
PT-2726,63.0,141.4,338.0,Majin,39.08,52.0,122.0,yamcha
PT-2727,,154.4,313.0,Saiyan,48.17,127.0,0.0,tien
PT-2728,67.0,191.0,577.0,Majin,48.27,111.0,72.0,android 16
PT-2729,107.0,228.3,506.0,Frieza,61.27,158.0,92.0,raditz
PT-2730,45.0,81.3,556.0,Majin,45.25,48.0,95.0,tien
PT-2731,,136.9,549.0,Majin,44.25,47.0,77.0,vegeta
PT-2732,,143.2,472.0,Saiyan,40.96,103.0,108.0,turles
PT-2733,105.0,270.5,265.0,,70.13,,89.0,android 18
PT-2734,61.0,158.0,318.0,,46.02,54.0,54.0,dodoria
PT-2735,69.0,206.6,389.0,Majin,34.44,49.0,95.0,  lord slug
PT-2736,62.0,189.5,,   Saiyan,41.78,59.0,115.0,tien
PT-2737,51.0,170.3,219.0,Human,25.96,,99.0,   broly
PT-2738,65.0,66.5,383.0,   Namekian ,51.26,22.0,88.0,piccolo
PT-2739,119.0,354.6,523.0,Human,74.77,150.0,123.0,krillin
PT-2740,98.0,255.5,411.0,Saiyan   ,66.73,80.0,97.0,nappa
PT-2741,53.0,81.3,939.0,Majin,45.11,64.0,83.0,tien
PT-2742,83.0,237.8,409.0,Frieza,60.94,91.0,169.0,piccolo
PT-2743,53.0,166.7,,,28.59,64.0,57.0,   lord slug   
PT-2744,34.0,87.8,803.0,Namekian,32.74,46.0,39.0,vegeta
PT-2745,90.0,300.5,1460.0,Namekian,44.68,84.0,75.0,krillin
PT-2746,93.0,212.3,1147.0,Namekian,54.33,82.0,111.0, android 18   
PT-2747,91.0,171.5,454.0,Saiyan,69.33,156.0,9.0,   cell
PT-2748,61.0,131.3,478.0,Human,53.15,80.0,67.0,beerus
PT-2749,67.0,112.7,507.0,  Namekian,52.1,79.0,112.0,yamcha
PT-2750,85.0,240.9,, Frieza ,52.55,72.0,68.0,turles
PT-2751,,228.6,296.0,Saiyan,43.25,76.0,92.0,cell
PT-2752,62.0,185.7,864.0,Saiyan,46.3,54.0,158.0,frieza  
PT-2753,38.0,72.5,558.0, Saiyan ,44.09,91.0,70.0,  raditz
PT-2754,72.0,171.2,480.0,Majin,52.08,57.0,0.0,dodoria  
PT-2755,92.0,188.1,230.0,Namekian,44.11,14.0,38.0,piccolo
PT-2756,46.0,131.8,512.0,Human,39.24,69.0,52.0,  lord slug   
PT-2757,83.0,199.9,158.0,Saiyan,37.89,85.0,56.0,cell
PT-2758,77.0,199.9,,Saiyan,57.23,68.0,88.0,piccolo
PT-2759,-1.0,242.5,351.0,Namekian,48.46,134.0,78.0,raditz
PT-2760,87.0,238.8,585.0,Saiyan,45.02,0.0,138.0,beerus
PT-2761,56.0,111.8,1522.0,Saiyan,48.94,138.0,26.0, dodoria
PT-2762,38.0,91.2,694.0,Saiyan,39.68,103.0,,frieza
PT-2763,59.0,151.4,1175.0,Majin,45.46,52.0,80.0,  goku   
PT-2764,88.0,224.2,726.0,Human,72.73,82.0,105.0,piccolo
PT-2765,59.0,97.5,968.0,Saiyan,48.68,97.0,77.0,android 18
PT-2766,56.0,175.2,1502.0,  Saiyan  ,37.24,96.0,0.0,hercule   
PT-2767,34.0,98.0,318.0,Frieza,37.75,32.0,57.0,  nappa 
PT-2768,105.0,266.5,305.0,Saiyan,59.71,49.0,97.0,   gohan (kid) 
PT-2769,87.0,182.5,736.0,  Saiyan ,64.93,184.0,125.0, beerus   
PT-2770,85.0,186.6,492.0,Saiyan,56.25,136.0,118.0,  tien
PT-2771,89.0,210.8,562.0,Saiyan,58.64,107.0,102.0,yamcha   
PT-2772,82.0,146.9,,Majin,41.26,103.0,100.0, zarbon 
PT-2773,65.0,150.4,345.0,Majin,46.49,107.0,130.0,   gohan (adult) and videl  
PT-2774,67.0,144.2,1303.0,Saiyan  ,46.35,113.0,123.0,dodoria
PT-2775,61.0,200.1,,Namekian,36.21,0.0,84.0,gohan (kid)
PT-2776,123.0,434.1,744.0,Saiyan,67.43,114.0,200.0,zarbon
PT-2777,81.0,148.0,675.0,Namekian,55.89,77.0,62.0,zarbon
PT-2778,61.0,96.6,1284.0,   Saiyan ,44.37,72.0,25.0,lord slug
PT-2779,79.0,239.3,299.0,Saiyan,40.3,124.0,85.0,turles
PT-2780,50.0,183.1,331.0,Namekian,37.81,0.0,50.0,nappa
PT-2781,100.0,315.6,691.0,Frieza,56.26,56.0,1.0,cell
PT-2782,,80.2,395.0,Majin,44.35,48.0,44.0,cell  
PT-2783,-1.0,140.0,468.0,Human,52.68,100.0,100.0,majin buu
PT-2784,91.0,135.8,205.0,Majin,53.11,136.0,91.0,cooler
PT-2785,78.0,262.7,1989.0,   Majin ,47.59,158.0,54.0,krillin
PT-2786,72.0,193.1,514.0,Saiyan,49.34,76.0,82.0,android 16
PT-2787,70.0,165.8,665.0,Human,55.7,119.0,84.0,android 18
PT-2788,69.0,198.6,356.0, Human,49.83,114.0,107.0,cooler
PT-2789,58.0,107.5,333.0,Human,54.58,98.0,45.0,gohan (kid)
PT-2790,61.0,186.2,1552.0,Namekian,53.47,78.0,108.0,  tien
PT-2791,100.0,177.2,156.0,Human,71.97,94.0,56.0,piccolo
PT-2792,250.0,190.7,582.0,Saiyan,58.15,42.0,57.0,piccolo
PT-2793,54.0,137.8,238.0,Saiyan,54.1,28.0,136.0,piccolo
PT-2794,60.0,205.1,,Namekian,34.77,92.0,31.0,raditz
PT-2795,92.0,204.9,336.0, Saiyan,61.98,101.0,68.0,tien
PT-2796,84.0,260.0,273.0,Namekian,63.35,81.0,39.0,gohan (kid)
PT-2797,81.0,251.8,503.0,Saiyan,63.59,121.0,54.0,zamasu
PT-2798,65.0,124.7,106.0,   Saiyan ,39.83,74.0,81.0,captain ginyu
PT-2799,81.0,172.8,408.0,Majin,57.66,58.0,115.0,nappa
PT-2800,57.0,148.2,467.0,Saiyan,43.4,,69.0,lord slug
PT-2801,65.0,139.9,,Namekian,60.78,115.0,63.0,dodoria
PT-2802,89.0,137.0,1222.0,Saiyan,44.5,60.0,43.0,krillin
PT-2803,87.0,167.5,345.0,Human,48.65,108.0,62.0,frieza
PT-2804,50.0,91.2,427.0,Human,25.51,68.0,3.0,gohan (kid)
PT-2805,,134.4,345.0,Namekian,42.36,42.0,97.0,frieza
PT-2806,-1.0,193.3,469.0,Saiyan,66.91,76.0,113.0,piccolo
PT-2807,105.0,190.8,1080.0,Saiyan,61.65,51.0,102.0,dodoria   
PT-2808,32.0,80.6,2173.0,Human,33.61,60.0,70.0,piccolo
PT-2809,76.0,168.6,771.0,Frieza,54.8,36.0,118.0,gohan (kid)
PT-2810,42.0,111.5,947.0,Namekian,35.87,106.0,63.0,cell
PT-2811,57.0,102.6,1380.0,Namekian ,45.73,72.0,126.0,raditz
PT-2812,63.0,201.7,572.0,Human,48.34,58.0,33.0,  zarbon
PT-2813,62.0,218.5,1264.0,Human,38.04,126.0,59.0,tien
PT-2814,59.0,146.7,793.0,Namekian,42.85,36.0,53.0,cell
PT-2815,70.0,88.0,537.0,Namekian,53.94,56.0,105.0,frieza
PT-2816,59.0,99.7,608.0,Majin,51.03,4.0,14.0,gohan (adult) and videl
PT-2817,41.0,62.7,,Majin,46.79,115.0,117.0,captain ginyu
PT-2818,86.0,241.9,587.0,,57.08,174.0,113.0,bojack
PT-2819,,163.0,195.0,Saiyan,56.85,31.0,,raditz
PT-2820,87.0,304.2,186.0,Saiyan,60.8,67.0,89.0,lord slug
PT-2821,39.0,104.0,553.0,Frieza,30.84,64.0,35.0, zarbon 
PT-2822,76.0,159.8,,Human,45.31,70.0,109.0,vegeta
PT-2823,84.0,241.0,491.0,Saiyan,52.6,96.0,130.0,lord slug
